Product ID,Model,Quantity,Image,Price,Link,Name_en,Description_en,Meta_title_en,Meta_description_en,Additional_Image,Product_Attributes,Brand,Product_Category,Product_Option
,AV4773-444,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_9064d4ad-c08f-424e-a407-5c8b59a988fc_540x.jpg?v=1656127756,US$119,https://www.kickscrew.com/products/nike-jordan-x-rw-way-not-av4773-444,Air Jordan x RW Crossover Way Not Sports Cartoon Printing Pattern Blue AV4773-444,,Air Jordan x RW Crossover Way Not Sports Cartoon Printing Pattern Blue,Air Jordan x RW Crossover Way Not Sports Cartoon Printing Pattern Blue AV4773-444,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_9064d4ad-c08f-424e-a407-5c8b59a988fc_540x.jpg?v=1656127756|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_cc0ad1ba-595e-4456-8408-0882e5c89c50_540x.jpg?v=1656127756|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_541be02c-c1a2-4536-9089-062f1d491394_540x.jpg?v=1656127756|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_9223e603-08a6-4d3d-a2cf-f89f7f84af84_540x.jpg?v=1656127756|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_9064d4ad-c08f-424e-a407-5c8b59a988fc_540x.jpg?v=1656127756|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_cc0ad1ba-595e-4456-8408-0882e5c89c50_540x.jpg?v=1656127756|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_541be02c-c1a2-4536-9089-062f1d491394_540x.jpg?v=1656127756|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_9223e603-08a6-4d3d-a2cf-f89f7f84af84_540x.jpg?v=1656127756,"PRODUCTION INFORMATION:MODEL NO:AV4773-444|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:SERIES:Air Jordan 10|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Spring/Autumn|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Regular fit|PRODUCTION INFORMATION:COLOR WAY:Blue",Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:S:+US$212.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$119.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$163.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$133.0000.100:1:+0.00000000:1:
,CJ0227-370,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_4d80b349-153f-4fb8-97de-567833b20d21_540x.jpg?v=1656294103,US$94,https://www.kickscrew.com/products/air-jordan-sport-dna-diy-cj0227-370,Air Jordan Sport DNA Water Color Diy Mens Green CJ0227-370,Air Jordan Sport DNA Water Color Diy Mens Green CJ0227-370,Air Jordan Sport DNA Water Color Diy Mens Green CJ0227-370,Air Jordan Sport DNA Water Color Diy Mens Green CJ0227-370,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_4d80b349-153f-4fb8-97de-567833b20d21_540x.jpg?v=1656294103|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_154944c4-8a85-4f0f-9fb2-d3df2900ab26_540x.jpg?v=1656294103|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_4d80b349-153f-4fb8-97de-567833b20d21_540x.jpg?v=1656294103|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_154944c4-8a85-4f0f-9fb2-d3df2900ab26_540x.jpg?v=1656294103,"PRODUCTION INFORMATION:MODEL NO:CJ0227-370|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Autumn/Spring|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Regular fit|PRODUCTION INFORMATION:COLOR WAY:Green",Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:S:+US$190.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$143.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$94.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$192.0000.100:1:+0.00000000:1:|select:Sizes:4XL:+US$163.0000.100:1:+0.00000000:1:
,AV6003-010,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_2dba62b3-0ad0-4002-a3dd-d7fbfb497b60_540x.jpg?v=1656399400,US$91,https://www.kickscrew.com/products/nike-jordan-sportswear-greatest-av6003-010,Air Jordan Sportswear Greatest Fleece Lined Round Neck Pullover Black AV6003-010,,Air Jordan Sportswear Greatest Fleece Lined Round Neck Pullover Black ,Air Jordan Sportswear Greatest Fleece Lined Round Neck Pullover Black AV6003-010,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_2dba62b3-0ad0-4002-a3dd-d7fbfb497b60_540x.jpg?v=1656399400|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_cd86409b-32e9-4b92-b7dd-30a3ef7b0e58_540x.jpg?v=1656399400|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_b5790e2e-8771-45fc-8c93-4c6516ea10db_540x.jpg?v=1656399400|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_cc6be3bb-1c11-431e-b338-5ef121770fed_540x.jpg?v=1656399400|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_ef21321a-ad02-4c65-af03-2db1de5c8429_540x.jpg?v=1656399400|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/5_17b128e7-343f-48ea-96ce-962f7e6dedde_540x.jpg?v=1656399400|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_2dba62b3-0ad0-4002-a3dd-d7fbfb497b60_540x.jpg?v=1656399400|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_cd86409b-32e9-4b92-b7dd-30a3ef7b0e58_540x.jpg?v=1656399400|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_b5790e2e-8771-45fc-8c93-4c6516ea10db_540x.jpg?v=1656399400|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_cc6be3bb-1c11-431e-b338-5ef121770fed_540x.jpg?v=1656399400|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_ef21321a-ad02-4c65-af03-2db1de5c8429_540x.jpg?v=1656399400|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/5_17b128e7-343f-48ea-96ce-962f7e6dedde_540x.jpg?v=1656399400,PRODUCTION INFORMATION:MODEL NO:AV6003-010|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:SEASON:Spring/Autumn/Winter|PRODUCTION INFORMATION:VERSION:Regular fit|PRODUCTION INFORMATION:COLOR WAY:Black,Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:M:+US$91.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$108.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$114.0000.100:1:+0.00000000:1:
,DA7179-010,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_0c7411a1-94f0-425b-8af5-5055987b37b3_540x.jpg?v=1656400003,US$96,https://www.kickscrew.com/products/nike-jordan-23-engineered-da7179-010,Mens Jordan 23 Engineered Casual Sports Breathable Black DA7179-010,Mens Jordan 23 Engineered Casual Sports Breathable Hoodie Black DA7179-010,Mens Jordan 23 Engineered Casual Sports Breathable Black DA7179-010,Mens Jordan 23 Engineered Casual Sports Breathable Hoodie Black DA7179-010,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_0c7411a1-94f0-425b-8af5-5055987b37b3_540x.jpg?v=1656400003|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_5814ac09-e9b7-4faf-8615-1e34d3a553a1_540x.jpg?v=1656400003|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_b5746607-06da-422d-b3e6-6d086229b220_540x.jpg?v=1656400003|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_a641c5f6-a49b-4e6d-b45c-1b77c1b5c4e9_540x.jpg?v=1656400003|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_0c7411a1-94f0-425b-8af5-5055987b37b3_540x.jpg?v=1656400003|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_5814ac09-e9b7-4faf-8615-1e34d3a553a1_540x.jpg?v=1656400003|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_b5746607-06da-422d-b3e6-6d086229b220_540x.jpg?v=1656400003|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_a641c5f6-a49b-4e6d-b45c-1b77c1b5c4e9_540x.jpg?v=1656400003,"PRODUCTION INFORMATION:MODEL NO:DA7179-010|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:SERIES:Air Jordan 23|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Autumn/Winter|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Regular fit|PRODUCTION INFORMATION:COLOR WAY:Black",Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:XS:+US$155.0000.100:1:+0.00000000:1:|select:Sizes:S:+US$96.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$96.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$110.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$96.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$96.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$162.0000.100:1:+0.00000000:1:|select:Sizes:4XL:+US$184.0000.100:1:+0.00000000:1:
,AR8395-213,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_8d09de3a-e7f8-45ef-a99d-d19dee67023e_540x.jpg?v=1659708447,US$349,https://www.kickscrew.com/products/air-jordan-x-clot-logo-ar8395-213,Air Jordan x CLOT Crossover Logo Printing Sports Pullover US Edition AR8395-213,Air Jordan x CLOT Crossover Logo Printing Sports Pullover US Edition AR8395-213,Air Jordan x CLOT Crossover Logo Printing Sports Pullover US Edition A,Air Jordan x CLOT Crossover Logo Printing Sports Pullover US Edition AR8395-213,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_8d09de3a-e7f8-45ef-a99d-d19dee67023e_540x.jpg?v=1659708447|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_6aad3fe5-afd3-4430-975b-53bc1208d17e_540x.jpg?v=1659708447|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_1f80fe4e-6cac-4bbf-8395-45f62406dff9_540x.jpg?v=1659708447|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_06d5f5a8-7817-4144-8b90-7db775ea442c_540x.jpg?v=1659708447|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_8d09de3a-e7f8-45ef-a99d-d19dee67023e_540x.jpg?v=1659708447|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_6aad3fe5-afd3-4430-975b-53bc1208d17e_540x.jpg?v=1659708447|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_1f80fe4e-6cac-4bbf-8395-45f62406dff9_540x.jpg?v=1659708447|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_06d5f5a8-7817-4144-8b90-7db775ea442c_540x.jpg?v=1659708447,"PRODUCTION INFORMATION:MODEL NO:AR8395-213|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:SERIES:Air Jordan 10|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Spring/Autumn|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Regular fit",Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:XXL:+US$349.0000.100:1:+0.00000000:1:
,AH6251-416,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_a1385fd5-df01-409d-acb2-c298b6fa2a01_540x.jpg?v=1656431775,US$100,https://www.kickscrew.com/products/air-jordan-flight-contrast-sports-hoodie-blue-ah6251-416,Mens Air Jordan Flight Fleece Stay Warm Contrasting Colors Sports Blue AH6251-416,,Mens Air Jordan Flight Fleece Stay Warm Contrasting Colors Sports Blu,Mens Air Jordan Flight Fleece Stay Warm Contrasting Colors Sports Hoodie Blue AH6251-416,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_a1385fd5-df01-409d-acb2-c298b6fa2a01_540x.jpg?v=1656431775|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_859845ad-ed68-4012-a52e-519a2dbe6892_540x.jpg?v=1656431775|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_8ff63613-a006-4ca4-9b03-402b6688b1b2_540x.jpg?v=1656431775|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_a3ed934b-ca0b-41a0-9574-59a580d71626_540x.jpg?v=1656431775|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_1daac089-81ed-484f-a61f-66b9a057cd44_540x.jpg?v=1656431775|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_a1385fd5-df01-409d-acb2-c298b6fa2a01_540x.jpg?v=1656431775|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_859845ad-ed68-4012-a52e-519a2dbe6892_540x.jpg?v=1656431775|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_8ff63613-a006-4ca4-9b03-402b6688b1b2_540x.jpg?v=1656431775|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_a3ed934b-ca0b-41a0-9574-59a580d71626_540x.jpg?v=1656431775|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_1daac089-81ed-484f-a61f-66b9a057cd44_540x.jpg?v=1656431775,"PRODUCTION INFORMATION:MODEL NO:AH6251-416|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Spring/Autumn/Winter|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Regular fit|PRODUCTION INFORMATION:COLOR WAY:Blue",Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:S:+US$100.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$104.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$194.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$168.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$121.0000.100:1:+0.00000000:1:
,CU1508-010,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_59319e32-a33c-4766-ae1f-8ff0fef321c2_540x.jpg?v=1656298936,US$127,https://www.kickscrew.com/products/air-jordan-11-legacy-cu1508-010,Air Jordan 11 Legacy Splicing Pullover US Edition Black CU1508-010,Air Jordan 11 Legacy Splicing Pullover US Edition Black CU1508-010,Air Jordan 11 Legacy Splicing Pullover US Edition Black CU1508-010,Air Jordan 11 Legacy Splicing Pullover US Edition Black CU1508-010,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_59319e32-a33c-4766-ae1f-8ff0fef321c2_540x.jpg?v=1656298936|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_76a7fff4-7e57-4cfa-a351-ee3cba5cb36f_540x.jpg?v=1656298936|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_1ab9a92b-6c02-4d38-a7d7-ce670d0ce0b6_540x.jpg?v=1656298936|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_ec8c77f4-58a4-43c0-8bd3-24d2550eddf4_540x.jpg?v=1656298936|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_59319e32-a33c-4766-ae1f-8ff0fef321c2_540x.jpg?v=1656298936|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_76a7fff4-7e57-4cfa-a351-ee3cba5cb36f_540x.jpg?v=1656298936|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_1ab9a92b-6c02-4d38-a7d7-ce670d0ce0b6_540x.jpg?v=1656298936|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_ec8c77f4-58a4-43c0-8bd3-24d2550eddf4_540x.jpg?v=1656298936,PRODUCTION INFORMATION:MODEL NO:CU1508-010|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:SERIES:Air Jordan 11|PRODUCTION INFORMATION:STYLE:Sports|PRODUCTION INFORMATION:SEASON:Spring/Autumn|PRODUCTION INFORMATION:THICKNESS:Moderate Thickness|PRODUCTION INFORMATION:VERSION:Fit|PRODUCTION INFORMATION:COLOR WAY:Black,Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:S:+US$127.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$129.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$131.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$129.0000.100:1:+0.00000000:1:
,DA2992-050,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_aafa3463-c5c7-4a04-8190-6985e4159b9b_540x.jpg?v=1656289443,US$211,https://www.kickscrew.com/products/nike-jordan-x-fragment-design-da2992-050,Air Jordan x Fragment Design FW Sweatshirts Men Grey DA2992-050,,Air Jordan x Fragment Design FW Sweatshirts Men Grey DA2992-050,Mens Jordan x Fragment Design Crossover Fashion Cozy Loose Autumn Gray Hoodie DA2992-050,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_aafa3463-c5c7-4a04-8190-6985e4159b9b_540x.jpg?v=1656289443|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_16d53961-03e0-4436-bc94-4d589ae3ab02_540x.jpg?v=1656289443|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_0695363a-ecf5-4a6e-a93d-89dd09a021db_540x.jpg?v=1656289443|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_aafa3463-c5c7-4a04-8190-6985e4159b9b_540x.jpg?v=1656289443|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_16d53961-03e0-4436-bc94-4d589ae3ab02_540x.jpg?v=1656289443|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_0695363a-ecf5-4a6e-a93d-89dd09a021db_540x.jpg?v=1656289443,PRODUCTION INFORMATION:MODEL NO:DA2992-050|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:SERIES:Air Jordan 10|PRODUCTION INFORMATION:SEASON:Spring/Autumn|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Loose|PRODUCTION INFORMATION:COLOR WAY:Gray,Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:XS:+US$211.0000.100:1:+0.00000000:1:|select:Sizes:S:+US$329.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$329.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$341.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$376.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$368.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$370.0000.100:1:+0.00000000:1:
,CW1123-670,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_8fc1ec1a-f81d-483d-86f0-7d1f7ea0da06_540x.jpg?v=1656453192,US$129,https://www.kickscrew.com/products/jordan-x-chicago-artist-men-cw1123-670,Air Jordan x Chicago Crossover Casual Sports Pink CW1123-670,Mens Jordan x Chicago Artist Crossover Casual Sports Hoodie Pink CW1123-670,Air Jordan x Chicago Crossover Casual Sports Pink CW1123-670,Mens Jordan x Chicago Artist Crossover Casual Sports Hoodie Pink CW1123-670,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_8fc1ec1a-f81d-483d-86f0-7d1f7ea0da06_540x.jpg?v=1656453192|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_8fc1ec1a-f81d-483d-86f0-7d1f7ea0da06_540x.jpg?v=1656453192,"PRODUCTION INFORMATION:MODEL NO:CW1123-670|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:SERIES:Air Jordan 10|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Spring/Autumn|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Loose|PRODUCTION INFORMATION:COLOR WAY:Pink",Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:XS:+US$129.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$131.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$133.0000.100:1:+0.00000000:1:
,DA2984-414,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_7790561d-4853-4964-a55e-41a4eb4a1921_540x.jpg?v=1656278185,US$253,https://www.kickscrew.com/products/nike-jordan-x-fragment-design-da2984-414,Air Jordan x Fragment Design FW Pullovers Street Style Collaboration Long Sleeves Men Blue DA2984-414,Air Jordan x Fragment Design FW Pullovers Street Style Collaboration Long Sleeves Men Blue DA2984-414,Air Jordan x Fragment Design FW Pullovers Street Style Collaboration L,Air Jordan x Fragment Design FW Pullovers Street Style Collaboration Long Sleeves Men Blue DA2984-414,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_7790561d-4853-4964-a55e-41a4eb4a1921_540x.jpg?v=1656278185|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_d0295d04-8b66-4eb7-ae23-1370ef0ee86d_540x.jpg?v=1656278185|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_d7c3312a-35bb-46f7-ba46-2f684f0662f2_540x.jpg?v=1656278185|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_24be46c3-8532-47af-8abf-daa48a50e345_540x.jpg?v=1656278185|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_7790561d-4853-4964-a55e-41a4eb4a1921_540x.jpg?v=1656278185|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_d0295d04-8b66-4eb7-ae23-1370ef0ee86d_540x.jpg?v=1656278185|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_d7c3312a-35bb-46f7-ba46-2f684f0662f2_540x.jpg?v=1656278185|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_24be46c3-8532-47af-8abf-daa48a50e345_540x.jpg?v=1656278185,"PRODUCTION INFORMATION:MODEL NO:DA2984-414|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:SERIES:Air Jordan 10|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Spring/Autumn|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Loose|PRODUCTION INFORMATION:COLOR WAY:Blue",Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:XS:+US$253.0000.100:1:+0.00000000:1:|select:Sizes:M:+US$329.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$329.0000.100:1:+0.00000000:1:|select:Sizes:3XL:+US$500.0000.100:1:+0.00000000:1:
,CJ0269-213,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_da302dda-14eb-4fbc-ac68-6d4108ca3f62_540x.jpg?v=1656292297,US$90,https://www.kickscrew.com/products/nike-jordan-remastered-cj0269-213,Air Jordan Remastered Half Zipper Sports Stand Collar Pink CJ0269-213,,Air Jordan Remastered Half Zipper Sports Stand Collar Pink CJ0269-213,Air Jordan Remastered Half Zipper Sports Stand Collar Pink CJ0269-213,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_da302dda-14eb-4fbc-ac68-6d4108ca3f62_540x.jpg?v=1656292297|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_b29784ab-5af1-4d1a-a2c3-7a8347349e52_540x.jpg?v=1656292297|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_8b1f8b2c-763a-4e89-a06b-73ad1134f278_540x.jpg?v=1656292297|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_22dd4911-6efc-4d3d-ab66-a58f083090b2_540x.jpg?v=1656292297|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_4d1b34eb-f626-4bf9-a16b-fa99892ac173_540x.jpg?v=1656292297|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/5_76b3ef16-9e7e-432a-936a-4c4a337d77e5_540x.jpg?v=1656292297|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_da302dda-14eb-4fbc-ac68-6d4108ca3f62_540x.jpg?v=1656292297|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_b29784ab-5af1-4d1a-a2c3-7a8347349e52_540x.jpg?v=1656292297|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/2_8b1f8b2c-763a-4e89-a06b-73ad1134f278_540x.jpg?v=1656292297|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/3_22dd4911-6efc-4d3d-ab66-a58f083090b2_540x.jpg?v=1656292297|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/4_4d1b34eb-f626-4bf9-a16b-fa99892ac173_540x.jpg?v=1656292297|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/5_76b3ef16-9e7e-432a-936a-4c4a337d77e5_540x.jpg?v=1656292297,"PRODUCTION INFORMATION:MODEL NO:CJ0269-213|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:STYLE:Sports, Youth|PRODUCTION INFORMATION:SEASON:Spring/Autumn|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Regular fit|PRODUCTION INFORMATION:COLOR WAY:Pink",Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:M:+US$108.0000.100:1:+0.00000000:1:|select:Sizes:L:+US$102.0000.100:1:+0.00000000:1:|select:Sizes:XL:+US$90.0000.100:1:+0.00000000:1:|select:Sizes:XXL:+US$102.0000.100:1:+0.00000000:1:|select:Sizes:4XL:+US$172.0000.100:1:+0.00000000:1:
,CW4254-091,100,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_e2926591-f867-47d7-9d13-ca4ca34a8cda_540x.jpg?v=1656300996,US$143,https://www.kickscrew.com/products/nike-jordan-why-not-cw4254-091,Jordan Why Not Printing Pattern Gray CW4254-091,Mens Jordan Why Not Printing Pattern Gray CW4254-091,Jordan Why Not Printing Pattern Gray CW4254-091,Mens Jordan Why Not Printing Pattern Gray CW4254-091,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_e2926591-f867-47d7-9d13-ca4ca34a8cda_540x.jpg?v=1656300996|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_eb337ae6-5b55-41cf-a5fc-213e6e594934_540x.jpg?v=1656300996|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_e2926591-f867-47d7-9d13-ca4ca34a8cda_540x.jpg?v=1656300996|https://cdn.shopify.com/s/files/1/0603/3031/1875/products/1_eb337ae6-5b55-41cf-a5fc-213e6e594934_540x.jpg?v=1656300996,PRODUCTION INFORMATION:MODEL NO:CW4254-091|PRODUCTION INFORMATION:RELEASE DATE:2022-01-26|PRODUCTION INFORMATION:SEASON:Autumn/Spring|PRODUCTION INFORMATION:THICKNESS:Regular Thickness|PRODUCTION INFORMATION:VERSION:Regular fit|PRODUCTION INFORMATION:COLOR WAY:Gray,Air Jordan,HOODIES|HOODIES>Hoodie,select:Sizes:XXL:+US$143.0000.100:1:+0.00000000:1:
